GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JabRef,org.jabref.logic.importer.fetcher,TitleFetcher,3,43,0,4,1,12,1,5,1,3
JabRef,org.jabref.logic.importer.fetcher,TrustLevel,0,49,0,0,0,10,0,3,0,3
JabRef,org.jabref.logic.importer.fetcher,ArXivFetcher.ArXiv,124,405,12,24,22,86,12,35,4,25
JabRef,org.jabref.logic.importer.fetcher,Medra,12,189,3,5,4,37,3,16,0,15
JabRef,org.jabref.logic.importer.fetcher,CrossRef,13,489,2,22,5,86,3,38,1,28
JabRef,org.jabref.logic.importer.fetcher,MrDLibFetcher,68,150,5,5,17,38,7,6,2,6
JabRef,org.jabref.logic.importer.fetcher,DOABFetcher,411,5,42,0,83,2,35,2,6,2
JabRef,org.jabref.logic.importer.fetcher,BibsonomyScraper,61,0,0,0,15,0,2,0,2,0
JabRef,org.jabref.logic.importer.fetcher,SemanticScholar,37,413,9,21,10,90,11,18,2,12
JabRef,org.jabref.logic.importer.fetcher,IacrEprintFetcher,36,256,3,13,5,58,4,18,1,13
JabRef,org.jabref.logic.importer.fetcher,ComplexSearchQuery.ComplexSearchQueryBuilder,170,224,31,24,33,38,31,16,5,11
JabRef,org.jabref.logic.importer.fetcher,RfcFetcher,3,39,0,4,1,10,1,6,1,4
JabRef,org.jabref.logic.importer.fetcher,AbstractIsbnFetcher,9,27,0,2,2,7,2,3,2,2
JabRef,org.jabref.logic.importer.fetcher,ResearchGate,218,230,11,7,58,64,12,13,5,11
JabRef,org.jabref.logic.importer.fetcher,DoiFetcher,79,372,14,28,21,75,15,20,2,12
JabRef,org.jabref.logic.importer.fetcher,DBLPFetcher,3,97,0,0,1,19,1,5,1,5
JabRef,org.jabref.logic.importer.fetcher,BiodiversityLibrary,74,424,12,10,13,80,9,17,0,15
JabRef,org.jabref.logic.importer.fetcher,LOBIDFetcher,2,426,7,19,0,95,7,23,0,17
JabRef,org.jabref.logic.importer.fetcher,OpenAccessDoi,13,72,0,2,5,22,0,9,0,8
JabRef,org.jabref.logic.importer.fetcher,CiteSeer,25,113,1,5,6,30,2,8,1,6
JabRef,org.jabref.logic.importer.fetcher,ZbMATH,30,255,2,8,0,55,7,12,5,9
JabRef,org.jabref.logic.importer.fetcher,ApsFetcher,7,91,2,6,4,24,3,6,1,4
JabRef,org.jabref.logic.importer.fetcher,CollectionOfComputerScienceBibliographiesParser,101,0,2,0,24,0,7,0,6,0
JabRef,org.jabref.logic.importer.fetcher,GoogleScholar,173,233,19,9,41,50,17,9,4,8
JabRef,org.jabref.logic.importer.fetcher,ScholarArchiveFetcher,10,331,4,12,3,64,4,14,0,10
JabRef,org.jabref.logic.importer.fetcher,CustomizableKeyFetcher,2,0,0,0,1,0,1,0,1,0
JabRef,org.jabref.logic.importer.fetcher,CompositeSearchBasedFetcher,28,59,1,3,5,16,4,7,3,6
JabRef,org.jabref.logic.importer.fetcher,JournalInformationFetcher,20,422,9,21,4,99,9,14,0,8
JabRef,org.jabref.logic.importer.fetcher,ScienceDirect,163,160,6,10,26,53,12,9,8,5
JabRef,org.jabref.logic.importer.fetcher,JstorFetcher,83,128,5,7,19,28,6,9,3,6
JabRef,org.jabref.logic.importer.fetcher,CollectionOfComputerScienceBibliographiesFetcher,142,0,6,0,33,0,10,0,7,0
JabRef,org.jabref.logic.importer.fetcher,MedlineFetcher,42,299,4,22,10,67,5,20,1,10
JabRef,org.jabref.gui.collab.entrychange,PreviewWithSourceTab,136,0,2,0,28,0,6,0,5,0
JabRef,org.jabref.gui.collab.entrychange,EntryChange,90,0,0,0,18,0,6,0,6,0
JabRef,org.jabref.gui.collab.entrychange,EntryChangeDetailsView,237,0,8,0,44,0,9,0,5,0
JabRef,org.jabref.gui.collab.entrychange,EntryChangeResolver,63,0,0,0,14,0,3,0,3,0
JabRef,org.jabref.gui.collab.entrychange,EntryWithPreviewAndSourceDetailsView,43,0,0,0,9,0,1,0,1,0
JabRef,org.jabref.logic.remote,RemoteMessage,0,27,0,0,0,5,0,1,0,1
JabRef,org.jabref.logic.remote,RemoteUtil,0,10,0,4,0,1,0,3,0,1
JabRef,org.jabref.logic.remote,RemotePreferences,6,48,0,2,2,12,2,8,2,7
JabRef,org.jabref.logic.remote,Protocol,28,141,1,9,9,37,1,10,0,6
JabRef,org.jabref.model.paging,Page,0,32,0,0,0,11,0,6,0,6
JabRef,org.jabref.logic.openoffice.backend,Backend52,597,0,49,0,152,0,49,0,22,0
JabRef,org.jabref.logic.openoffice.backend,NamedRangeReferenceMark,726,0,54,0,177,0,42,0,15,0
JabRef,org.jabref.logic.openoffice.backend,Codec52.ParsedMarkName,18,0,0,0,7,0,1,0,1,0
JabRef,org.jabref.logic.openoffice.backend,GetContext,107,0,14,0,28,0,9,0,2,0
JabRef,org.jabref.logic.openoffice.backend,NamedRangeManagerReferenceMark,21,0,0,0,6,0,5,0,5,0
JabRef,org.jabref.logic.openoffice.backend,Codec52,110,0,12,0,31,0,15,0,7,0
JabRef,org.jabref.gui.collab.stringdelete,BibTexStringDeleteDetailsView,88,0,0,0,13,0,1,0,1,0
JabRef,org.jabref.gui.collab.stringdelete,BibTexStringDelete,67,0,0,0,12,0,4,0,4,0
JabRef,org.jabref.gui.mergeentries.newmergedialog.fieldsmerger,KeywordMerger,0,20,0,0,0,6,0,2,0,2
JabRef,org.jabref.gui.mergeentries.newmergedialog.fieldsmerger,FileMerger,2,31,1,5,1,10,1,4,0,2
JabRef,org.jabref.gui.mergeentries.newmergedialog.fieldsmerger,CommentMerger,8,0,0,0,2,0,2,0,2,0
JabRef,org.jabref.gui.mergeentries.newmergedialog.fieldsmerger,GroupMerger,0,37,0,8,0,11,0,7,0,3
JabRef,org.jabref.gui.mergeentries.newmergedialog.fieldsmerger,FieldMergerFactory,21,38,7,9,5,8,5,6,0,3
JabRef,org.jabref.gui.libraryproperties.preamble,PreamblePropertiesView,35,0,0,0,10,0,3,0,3,0
JabRef,org.jabref.gui.libraryproperties.preamble,PreamblePropertiesViewModel,67,0,2,0,13,0,5,0,4,0
JabRef,org.jabref.gui.preferences.export,ExportTabViewModel,136,0,4,0,33,0,11,0,8,0
JabRef,org.jabref.gui.preferences.export,ExportTab,67,0,0,0,14,0,3,0,3,0
JabRef,org.jabref.http.dto,BibEntryDTO,106,0,2,0,27,0,7,0,6,0
JabRef,org.jabref.http.dto,GsonFactory,1,9,0,0,1,4,1,2,1,2
JabRef,org.jabref.gui.mergeentries.newmergedialog.cell.sidebuttons,InfoButton,53,0,0,0,12,0,3,0,3,0
JabRef,org.jabref.gui.mergeentries.newmergedialog.cell.sidebuttons,ToggleMergeUnmergeButton.ToggleMergeCommand.new Action() {...},22,0,0,0,3,0,3,0,3,0
JabRef,org.jabref.gui.mergeentries.newmergedialog.cell.sidebuttons,ToggleMergeUnmergeButton.ToggleMergeCommand.new Action() {...},22,0,0,0,3,0,3,0,3,0
JabRef,org.jabref.gui.mergeentries.newmergedialog.cell.sidebuttons,ToggleMergeUnmergeButton.ToggleMergeCommand,40,0,2,0,9,0,3,0,2,0
JabRef,org.jabref.gui.mergeentries.newmergedialog.cell.sidebuttons,InfoButton.new SimpleCommand() {...},4,0,0,0,2,0,2,0,2,0
JabRef,org.jabref.gui.mergeentries.newmergedialog.cell.sidebuttons,InfoButton.new Action() {...},15,0,0,0,3,0,3,0,3,0
JabRef,org.jabref.gui.mergeentries.newmergedialog.cell.sidebuttons,ToggleMergeUnmergeButton.FieldState,15,0,0,0,2,0,1,0,1,0
JabRef,org.jabref.gui.mergeentries.newmergedialog.cell.sidebuttons,ToggleMergeUnmergeButton,92,0,0,0,24,0,9,0,9,0
JabRef,org.jabref.gui.mergeentries,DiffHighlighting,303,0,20,0,60,0,21,0,9,0
JabRef,org.jabref.gui.mergeentries,DiffMode,70,0,0,0,13,0,4,0,4,0
JabRef,org.jabref.gui.mergeentries,MergeTwoEntriesAction,84,0,2,0,16,0,3,0,2,0
JabRef,org.jabref.gui.mergeentries,MultiMergeEntriesViewModel,126,0,14,0,27,0,15,0,8,0
JabRef,org.jabref.gui.mergeentries,MergeEntriesAction,123,0,6,0,30,0,7,0,4,0
JabRef,org.jabref.gui.mergeentries,MultiMergeEntriesView,521,0,32,0,108,0,37,0,21,0
JabRef,org.jabref.gui.mergeentries,MergeResult,12,0,0,0,1,0,1,0,1,0
JabRef,org.jabref.gui.mergeentries,MultiMergeEntriesViewModel.EntrySource,86,0,0,0,20,0,6,0,6,0
JabRef,org.jabref.gui.mergeentries,MultiMergeEntriesView.Cell,229,0,4,0,51,0,7,0,5,0
JabRef,org.jabref.gui.mergeentries,FetchAndMergeEntry,549,0,32,0,97,0,29,0,13,0
JabRef,org.jabref.gui.mergeentries,MultiMergeEntriesView.FieldRow,201,0,8,0,41,0,10,0,6,0
JabRef,org.jabref.gui.mergeentries,MergeEntriesDialog,101,0,2,0,23,0,7,0,6,0
JabRef,org.jabref.gui.mergeentries,MergeWithFetchedEntryAction,98,0,4,0,18,0,4,0,2,0
JabRef,org.jabref.gui.mergeentries,EntriesMergeResult,18,0,0,0,1,0,1,0,1,0
JabRef,org.jabref.gui.mergeentries,DiffHighlightingEllipsingTextFlow,429,0,48,0,85,0,41,0,16,0
JabRef,org.jabref.logic.openoffice.style,OOFormatBibliography,309,0,24,0,66,0,20,0,8,0
JabRef,org.jabref.logic.openoffice.style,OOPreFormatter,11,353,6,55,2,88,5,33,0,4
JabRef,org.jabref.logic.openoffice.style,StyleLoader,33,262,3,17,10,61,3,16,0,9
JabRef,org.jabref.logic.openoffice.style,OOProcessNumericMarkers,46,0,6,0,11,0,6,0,3,0
JabRef,org.jabref.logic.openoffice.style,OOBibStyleGetNumCitationMarker,35,418,10,54,7,89,10,29,0,7
JabRef,org.jabref.logic.openoffice.style,OOBibStyleGetCitationMarker,53,968,23,165,12,228,22,83,0,11
JabRef,org.jabref.logic.openoffice.style,OOBibStyle.BibStyleMode,0,39,0,0,0,7,0,1,0,1
JabRef,org.jabref.logic.openoffice.style,OOBibStyleGetCitationMarker.FieldAndContent,0,9,0,0,0,4,0,1,0,1
JabRef,org.jabref.logic.openoffice.style,OOProcess,83,0,8,0,19,0,9,0,5,0
JabRef,org.jabref.logic.openoffice.style,OOBibStyle,186,1031,27,53,53,215,49,86,27,64
JabRef,org.jabref.logic.openoffice.style,OOProcessCitationKeyMarkers,42,0,4,0,11,0,4,0,2,0
JabRef,org.jabref.logic.openoffice.style,OOBibStyleGetCitationMarker.AuthorYearMarkerPurpose,0,21,0,0,0,4,0,1,0,1
JabRef,org.jabref.logic.openoffice.style,OOBibStyleGetCitationMarker.CitationMarkerNormEntryWrap,10,10,0,0,4,4,4,2,4,2
JabRef,org.jabref.logic.openoffice.style,OOProcessAuthorYearMarkers,248,0,30,0,57,0,21,0,6,0
JabRef,org.jabref.logic.openoffice.frontend,UpdateBibliography,106,0,2,0,29,0,6,0,5,0
JabRef,org.jabref.logic.openoffice.frontend,OOFrontend,627,0,38,0,145,0,46,0,26,0
JabRef,org.jabref.logic.openoffice.frontend,UpdateCitationMarkers,145,0,18,0,39,0,13,0,4,0
JabRef,org.jabref.logic.openoffice.frontend,RangeForOverlapCheck,21,0,0,0,8,0,3,0,3,0
JabRef,org.jabref.gui.preferences.citationkeypattern,CitationKeyPatternTab,158,0,0,0,30,0,6,0,6,0
JabRef,org.jabref.gui.preferences.citationkeypattern,CitationKeyPatternTabViewModel,319,0,18,0,67,0,24,0,15,0
JabRef,org.jabref.logic.importer,PagedSearchBasedParserFetcher,25,43,0,0,6,9,0,4,0,4
JabRef,org.jabref.logic.importer,ImportCleanupBibtex,0,15,0,0,0,4,0,2,0,2
JabRef,org.jabref.logic.importer,FulltextFetcher,0,2,0,0,0,1,0,1,0,1
JabRef,org.jabref.logic.importer,CompositeSearchFirstComparator,0,16,0,2,0,4,0,3,0,2
JabRef,org.jabref.logic.importer,IdBasedParserFetcher,20,67,2,8,4,17,2,6,0,3
JabRef,org.jabref.logic.importer,AuthorListParser,0,960,6,182,0,218,6,97,0,8
JabRef,org.jabref.logic.importer,WebFetcher,2,5,0,0,1,1,1,1,1,1
JabRef,org.jabref.logic.importer,FetcherServerException,22,4,0,0,8,2,4,1,4,1
JabRef,org.jabref.logic.importer,ImportCleanupBiblatex,0,15,0,0,0,4,0,2,0,2
JabRef,org.jabref.logic.importer,CompositeIdFetcher,2,86,0,6,1,18,1,6,1,3
JabRef,org.jabref.logic.importer,Parser,0,9,0,0,0,1,0,1,0,1
JabRef,org.jabref.logic.importer,ImportFormatReader.UnknownFormatImport,0,9,0,0,0,1,0,1,0,1
JabRef,org.jabref.logic.importer,SearchBasedFetcher,6,19,0,2,2,6,0,2,0,1
JabRef,org.jabref.logic.importer,FetcherException,0,15,0,0,0,6,0,3,0,3
JabRef,org.jabref.logic.importer,SearchBasedParserFetcher,7,46,0,0,2,12,0,3,0,3
JabRef,org.jabref.logic.importer,ParseException,0,13,0,0,0,6,0,3,0,3
JabRef,org.jabref.logic.importer,FetcherClientException,22,4,0,0,8,2,4,1,4,1
JabRef,org.jabref.logic.importer,Importer,18,238,6,14,8,50,7,18,1,14
JabRef,org.jabref.logic.importer,IdParserFetcher,45,34,3,1,13,7,3,2,1,2
JabRef,org.jabref.logic.importer,ImportFormatReader,30,397,3,17,6,74,4,18,1,11
JabRef,org.jabref.logic.importer,ImportCleanup,6,18,1,2,0,5,1,3,0,2
JabRef,org.jabref.logic.importer,AuthorListParser.Token,0,27,0,0,0,5,0,1,0,1
JabRef,org.jabref.logic.importer,FetcherResult,0,15,0,0,0,6,0,3,0,3
JabRef,org.jabref.logic.importer,OpenDatabase,0,53,0,2,0,8,0,3,0,2
JabRef,org.jabref.logic.importer,ParserResult,43,164,4,10,14,44,9,25,5,22
JabRef,org.jabref.logic.importer,ImporterPreferences,150,0,0,0,44,0,23,0,23,0
JabRef,org.jabref.logic.importer,ImportException,9,4,0,0,4,2,2,1,2,1
JabRef,org.jabref.logic.importer,FulltextFetchers,34,142,1,3,13,35,2,16,1,15
JabRef,org.jabref.logic.importer,WebFetchers,96,472,8,1,18,74,9,6,3,6
JabRef,org.jabref.logic.importer,ImportFormatPreferences,21,0,0,0,1,0,1,0,1,0
JabRef,org.jabref.logic.importer,PagedSearchBasedFetcher,13,28,1,1,3,6,1,3,0,3
JabRef,org.jabref.logic.importer,QueryParser,3,36,0,0,2,9,0,2,0,2
JabRef,org.jabref.logic.importer,EntryBasedParserFetcher,22,31,0,2,7,8,1,2,1,1
JabRef,org.jabref.logic.remote.server,RemoteListenerServer,26,78,3,4,7,25,3,6,0,5
JabRef,org.jabref.logic.remote.server,RemoteListenerServerThread,0,33,0,0,0,11,0,4,0,4
JabRef,org.jabref.logic.remote.server,RemoteListenerServerManager,9,81,2,12,4,25,2,14,0,9
JabRef,org.jabref.logic.bibtex,FieldContentFormatter,0,55,0,2,0,13,0,5,0,4
JabRef,org.jabref.logic.bibtex,InvalidFieldValueException,0,4,0,0,0,2,0,1,0,1
JabRef,org.jabref.logic.bibtex,BibEntryWriter,0,366,0,24,0,87,0,27,0,15
JabRef,org.jabref.logic.bibtex,FieldPreferences,26,30,0,0,9,9,4,4,4,4
JabRef,org.jabref.logic.bibtex,FileFieldWriter,0,133,0,14,0,25,0,12,0,5
JabRef,org.jabref.logic.bibtex,FieldWriter,52,309,7,53,11,72,6,35,0,11
JabRef,org.jabref.logic.bibtex,TypedBibEntry,19,45,0,2,5,10,1,4,1,3
JabRef,org.jabref.logic.importer.fileformat.mods,Identifier,0,9,0,0,0,1,0,1,0,1
JabRef,org.jabref.logic.importer.fileformat.mods,Name,0,9,0,0,0,1,0,1,0,1
JabRef,org.jabref.logic.importer.fileformat.mods,RecordInfo,0,28,0,0,0,4,0,3,0,3
JabRef,org.jabref.gui.logging,GuiWriter,17,0,0,0,9,0,6,0,6,0
JabRef,org.jabref.logic.importer.fileformat,PdfContentImporter,387,829,72,104,78,192,58,49,2,17
JabRef,org.jabref.logic.importer.fileformat,RepecNepImporter,84,587,23,77,13,118,17,49,0,16
JabRef,org.jabref.logic.importer.fileformat,EndnoteXmlImporter,75,894,34,166,22,219,36,101,4,23
JabRef,org.jabref.logic.importer.fileformat,PdfMergeMetadataImporter,189,102,20,6,36,22,13,9,2,7
JabRef,org.jabref.logic.importer.fileformat,PdfEmbeddedBibFileImporter,48,186,12,18,12,49,12,15,2,10
JabRef,org.jabref.logic.importer.fileformat,CiteSeerParser,153,0,6,0,26,0,7,0,4,0
JabRef,org.jabref.logic.importer.fileformat,MrDLibImporter.RankedBibEntry,0,9,0,0,0,4,0,1,0,1
JabRef,org.jabref.logic.importer.fileformat,MsBibImporter.new ErrorHandler() {...},3,5,0,0,2,2,2,2,2,2
JabRef,org.jabref.logic.importer.fileformat,CffImporter.CffIdentifier,0,3,0,0,0,2,0,1,0,1
JabRef,org.jabref.logic.importer.fileformat,MrDLibImporter,19,270,5,17,6,55,6,22,1,16
JabRef,org.jabref.logic.importer.fileformat,CitaviXmlImporter.QuotationTypeMapping,0,76,0,0,0,14,0,4,0,4
JabRef,org.jabref.logic.importer.fileformat,BibtexImporter,9,210,0,12,3,54,1,16,1,10
JabRef,org.jabref.logic.importer.fileformat,PdfMergeMetadataImporter.EntryBasedFetcherWrapper,45,14,6,0,11,5,4,2,1,2
JabRef,org.jabref.logic.importer.fileformat,ACMPortalParser,19,488,9,43,6,94,9,25,0,8
JabRef,org.jabref.logic.importer.fileformat,CitaviXmlImporter,66,1169,17,67,14,218,21,82,4,55
JabRef,org.jabref.logic.importer.fileformat,SilverPlatterImporter,0,466,3,54,0,101,3,36,0,7
JabRef,org.jabref.logic.importer.fileformat,BibtexImporter.EncodingResult,0,9,0,0,0,1,0,1,0,1
JabRef,org.jabref.logic.importer.fileformat,EndnoteImporter,0,551,3,93,0,126,3,64,0,9
JabRef,org.jabref.logic.importer.fileformat,MsBibImporter,6,87,1,3,2,25,1,9,0,8
JabRef,org.jabref.logic.importer.fileformat,ModsImporter,51,1315,62,205,13,300,62,122,1,36
JabRef,org.jabref.logic.importer.fileformat,BibtexParser,127,1658,36,246,33,422,33,156,1,46
JabRef,org.jabref.logic.importer.fileformat,MarcXmlParser,375,847,67,116,75,191,62,58,5,20
JabRef,org.jabref.logic.importer.fileformat,OvidImporter,0,707,0,88,0,130,0,52,0,8
JabRef,org.jabref.logic.importer.fileformat,PdfGrobidImporter,25,69,0,0,8,15,5,7,5,7
JabRef,org.jabref.logic.importer.fileformat,PdfVerbatimBibTextImporter,23,96,0,0,6,25,2,9,2,9
JabRef,org.jabref.logic.importer.fileformat,BiblioscapeImporter,0,851,2,148,0,192,2,79,0,6
JabRef,org.jabref.logic.importer.fileformat,CffImporter.CffAuthor,0,15,0,0,0,5,0,2,0,2
JabRef,org.jabref.logic.importer.fileformat,CoinsParser,178,0,8,0,37,0,7,0,3,0
JabRef,org.jabref.logic.importer.fileformat,MedlineImporter,86,2705,112,402,18,624,108,230,1,48
JabRef,org.jabref.logic.importer.fileformat,RisImporter,121,971,30,184,16,184,29,90,0,12
JabRef,org.jabref.logic.importer.fileformat,InspecImporter,0,292,4,32,0,62,4,24,0,7
JabRef,org.jabref.logic.importer.fileformat,IsiImporter,0,904,3,126,0,186,3,86,0,15
JabRef,org.jabref.logic.importer.fileformat,PicaXmlParser,196,737,59,129,44,201,44,59,0,9
JabRef,org.jabref.logic.importer.fileformat,MedlinePlainImporter,75,1564,30,285,10,298,30,149,0,19
JabRef,org.jabref.logic.importer.fileformat,CffImporter.CffFormat,0,15,0,0,0,5,0,2,0,2
JabRef,org.jabref.logic.importer.fileformat,CffImporter,13,374,7,25,1,75,7,25,0,16
JabRef,org.jabref.logic.importer.fileformat,CopacImporter,0,308,1,36,0,55,1,31,0,9
JabRef,org.jabref.logic.importer.fileformat,CustomImporter,41,110,3,5,8,19,8,10,5,9
JabRef,org.jabref.logic.importer.fileformat,PdfXmpImporter,16,48,0,0,4,15,2,8,2,8
JabRef,org.jabref.logic.shared.event,UpdateRefusedEvent,21,0,0,0,8,0,4,0,4,0
JabRef,org.jabref.logic.shared.event,ConnectionLostEvent,9,0,0,0,4,0,2,0,2,0
JabRef,org.jabref.logic.shared.event,SharedEntriesNotPresentEvent,9,0,0,0,4,0,2,0,2,0
JabRef,org.jabref.model.pdf.search,EnglishStemAnalyzer,0,34,0,0,0,7,0,2,0,2
JabRef,org.jabref.model.pdf.search,PdfSearchResults,46,38,4,0,9,11,3,6,1,6
JabRef,org.jabref.model.pdf.search,SearchResult,20,136,0,2,8,24,4,7,4,6
JabRef,org.jabref.model.pdf.search,SearchFieldConstants,3,24,0,0,1,1,1,1,1,1
JabRef,org.jabref.gui.journals,UndoableAbbreviator,90,37,15,3,16,12,11,2,1,2
JabRef,org.jabref.gui.journals,AbbreviateAction,338,0,16,0,62,0,24,0,15,0
JabRef,org.jabref.gui.journals,UndoableUnabbreviator,37,95,7,9,7,22,5,6,0,3
JabRef,org.jabref.gui.journals,AbbreviationType,0,21,0,0,0,4,0,1,0,1
JabRef,org.jabref.gui.preview,PreviewViewer,501,0,22,0,123,0,34,0,23,0
JabRef,org.jabref.gui.preview,CopyCitationAction,206,73,13,0,45,15,13,4,6,4
JabRef,org.jabref.gui.preview,PreviewPanel,441,0,14,0,91,0,25,0,18,0
JabRef,org.jabref.gui.importer.fetcher,WebSearchPaneViewModel,175,153,13,7,33,38,15,9,8,6
JabRef,org.jabref.gui.importer.fetcher,LookupIdentifierAction,254,0,10,0,45,0,13,0,8,0
JabRef,org.jabref.gui.importer.fetcher,WebSearchPaneView,244,0,10,0,48,0,12,0,7,0
JabRef,org.jabref.logic.pdf.search,IndexingTaskManager,324,0,8,0,73,0,30,0,26,0
JabRef,org.jabref.logic.pdf.search,PdfIndexerManager,70,57,3,3,26,15,6,3,4,2
JabRef,org.jabref.logic.pdf.search,PdfSearcher,17,106,1,7,5,20,1,7,0,4
JabRef,org.jabref.logic.pdf.search,DocumentReader,58,246,4,14,12,55,4,18,0,13
JabRef,org.jabref.logic.pdf.search,PdfIndexer,291,270,23,23,80,73,27,21,9,16
JabRef,org.jabref.gui.mergeentries.newmergedialog.toolbar,ThreeWayMergeToolbar,297,0,18,0,58,0,32,0,23,0
JabRef,org.jabref.gui.mergeentries.newmergedialog.toolbar,ThreeWayMergeToolbar.DiffView,46,0,0,0,9,0,5,0,5,0
JabRef,org.jabref.gui.mergeentries.newmergedialog.toolbar,ThreeWayMergeToolbar.PlainTextOrDiff,46,0,0,0,8,0,5,0,5,0
JabRef,org.jabref.gui.mergeentries.newmergedialog.toolbar,ThreeWayMergeToolbar.new StringConverter() {...},9,0,0,0,3,0,3,0,3,0
JabRef,org.jabref.gui.mergeentries.newmergedialog.toolbar,ThreeWayMergeToolbar.new StringConverter() {...},9,0,0,0,3,0,3,0,3,0
JabRef,org.jabref.logic.citationkeypattern,GlobalCitationKeyPattern,3,12,0,0,1,4,1,2,1,2
JabRef,org.jabref.logic.citationkeypattern,BracketedPattern,101,2290,47,315,28,499,45,205,1,57
JabRef,org.jabref.logic.citationkeypattern,AbstractCitationKeyPattern,47,129,7,13,8,28,9,13,2,10
JabRef,org.jabref.logic.citationkeypattern,DatabaseCitationKeyPattern,0,11,0,0,0,4,0,2,0,2
JabRef,org.jabref.logic.citationkeypattern,CitationKeyPatternPreferences.KeySuffix,0,21,0,0,0,4,0,1,0,1
JabRef,org.jabref.logic.citationkeypattern,BracketedPattern.Institution,0,102,0,12,0,22,0,8,0,2
JabRef,org.jabref.logic.citationkeypattern,CitationKeyGenerator,21,356,2,32,3,63,2,31,0,16
JabRef,org.jabref.logic.citationkeypattern,CitationKeyPatternPreferences,75,131,0,0,27,29,19,9,19,9
JabRef,org.jabref.logic.crawler,StudyRepository,108,610,9,23,30,146,12,35,3,28
JabRef,org.jabref.logic.crawler,StudyYamlParser,0,41,0,0,0,8,0,3,0,3
JabRef,org.jabref.logic.crawler,StudyCatalogToFetcherConverter,0,52,0,0,0,16,0,5,0,5
JabRef,org.jabref.logic.crawler,StudyFetcher,4,108,1,3,1,23,1,8,0,7
JabRef,org.jabref.logic.crawler,Crawler,5,38,0,0,2,11,0,2,0,2
JabRef,org.jabref.model.openoffice.uno,UnoSelection,88,0,12,0,29,0,11,0,5,0
JabRef,org.jabref.model.openoffice.uno,UnoTextRange,108,0,10,0,20,0,12,0,7,0
JabRef,org.jabref.model.openoffice.uno,UnoNamed,53,0,0,0,12,0,3,0,3,0
JabRef,org.jabref.model.openoffice.uno,UnoCast,5,0,0,0,1,0,1,0,1,0
JabRef,org.jabref.model.openoffice.uno,UnoProperties,78,0,2,0,22,0,12,0,11,0
JabRef,org.jabref.model.openoffice.uno,UnoNameAccess,9,0,0,0,3,0,1,0,1,0
JabRef,org.jabref.model.openoffice.uno,UnoCrossRef,100,0,0,0,30,0,2,0,2,0
JabRef,org.jabref.model.openoffice.uno,UnoUndo,34,0,2,0,11,0,5,0,4,0
JabRef,org.jabref.model.openoffice.uno,UnoBookmark,57,0,4,0,16,0,6,0,4,0
JabRef,org.jabref.model.openoffice.uno,CreationException,4,0,0,0,2,0,1,0,1,0
JabRef,org.jabref.model.openoffice.uno,UnoUserDefinedProperty,164,0,12,0,48,0,13,0,7,0
JabRef,org.jabref.model.openoffice.uno,UnoRedlines,59,0,6,0,21,0,7,0,4,0
JabRef,org.jabref.model.openoffice.uno,UnoStyle,76,0,0,0,17,0,6,0,6,0
JabRef,org.jabref.model.openoffice.uno,UnoTextSection,50,0,0,0,12,0,5,0,5,0
JabRef,org.jabref.model.openoffice.uno,UnoCursor,33,0,4,0,10,0,6,0,4,0
JabRef,org.jabref.model.openoffice.uno,UnoScreenRefresh,9,0,0,0,5,0,3,0,3,0
JabRef,org.jabref.model.openoffice.uno,UnoTextDocument,94,0,14,0,32,0,13,0,6,0
JabRef,org.jabref.model.openoffice.uno,UnoReferenceMark,76,0,6,0,23,0,9,0,6,0
JabRef,org.jabref.model.openoffice.uno,NoDocumentException,8,0,0,0,4,0,2,0,2,0
JabRef,org.jabref.logic.l10n,LocalizationKey,6,47,0,0,1,14,1,5,1,5
JabRef,org.jabref.logic.l10n,Localization,34,113,5,11,11,29,5,11,1,7
JabRef,org.jabref.logic.l10n,LocalizationKeyParams,0,49,0,4,0,11,0,4,0,2
JabRef,org.jabref.logic.l10n,Encodings,2,32,0,0,1,7,1,1,1,1
JabRef,org.jabref.logic.l10n,LocalizationLocator,5,0,0,0,2,0,2,0,2,0
JabRef,org.jabref.logic.l10n,Localization.LocalizationBundle,9,20,0,0,2,7,2,3,2,3
JabRef,org.jabref.logic.l10n,Language,22,262,1,3,6,40,5,5,4,4
JabRef,org.jabref.gui.preferences.general,GeneralTab,412,0,8,0,70,0,13,0,9,0
JabRef,org.jabref.gui.preferences.general,GeneralTabViewModel,953,0,30,0,189,0,59,0,42,0
JabRef,org.jabref.gui.collab.entryadd,EntryAdd,50,0,0,0,10,0,4,0,4,0
JabRef,org.jabref.model,TreeNode,0,577,2,72,0,149,2,74,0,39
JabRef,org.jabref.model,ChainNode,55,55,8,4,16,18,8,7,3,6
JabRef,org.jabref.model,FieldChange,56,91,10,16,9,25,10,11,2,6
JabRef,org.jabref.gui.util,DefaultTaskExecutor.new Task() {...},82,0,2,0,13,0,8,0,7,0
JabRef,org.jabref.gui.util,DefaultTaskExecutor,202,26,16,0,54,9,23,3,15,3
JabRef,org.jabref.gui.util,OptionalValueTableCellFactory,40,0,4,0,12,0,7,0,5,0
